Timestamp,UserID,Action,ResponseTime
2024-06-02 15:42:36,U0042,SEARCH,335.45
2024-06-22 13:51:21,U0003,DOWNLOAD,190.27
2024-06-07 18:18:01,U0030,DOWNLOAD,240.01
2024-06-01 10:37:32,U0011,LOGOUT,430.8
2024-06-25 10:16:37,U0014,LOGOUT,358.99
2024-06-19 23:06:37,U0033,LOGIN,334.84
2024-06-18 01:57:17,U0042,SEARCH,182.86
2024-06-07 19:09:27,U0018,UPLOAD,336.05
2024-06-20 02:57:36,U0005,DOWNLOAD,329.66
2024-06-19 06:40:50,U0031,SEARCH,106.58
2024-06-25 14:40:29,U0050,SEARCH,144.43
2024-06-16 17:34:35,U0038,DOWNLOAD,187.09
2024-06-30 23:24:37,U0026,LOGIN,34.17
2024-06-08 17:27:27,U0015,LOGIN,70.99
2024-06-24 03:03:40,U0021,UPLOAD,491.04
2024-06-12 11:40:44,U0007,DOWNLOAD,103.52
2024-06-19 15:29:22,U0049,DOWNLOAD,462.74
2024-06-04 00:08:59,U0040,LOGOUT,37.96
2024-06-04 12:54:47,U0029,UPLOAD,311.14
2024-06-02 10:19:21,U0012,LOGOUT,355.39
2024-06-19 07:58:10,U0009,DOWNLOAD,295.41
2024-06-10 16:42:26,U0013,LOGOUT,230.01
2024-06-14 21:19:05,U0015,LOGOUT,97.8
2024-06-26 15:46:53,U0013,LOGIN,31.64
2024-06-05 16:05:17,U0014,LOGIN,87.47
2024-06-01 06:06:02,U0024,UPLOAD,292.78
2024-06-04 11:50:43,U0022,LOGIN,370.39
2024-06-26 15:20:40,U0032,LOGIN,119.59
2024-06-23 23:56:19,U0033,LOGOUT,316.87
2024-06-28 02:55:46,U0009,UPLOAD,230.66
2024-06-19 06:12:34,U0005,SEARCH,81.05
2024-06-26 02:38:10,U0020,LOGIN,259.38
2024-06-03 11:58:38,U0039,SEARCH,30.82
2024-06-15 01:45:13,U0017,LOGOUT,191.79
2024-06-08 15:55:25,U0019,LOGIN,296.17
2024-06-26 03:14:01,U0040,SEARCH,211.63
2024-06-03 17:59:59,U0035,SEARCH,73.22
2024-06-23 20:43:47,U0017,SEARCH,35.49
2024-06-21 10:58:23,U0017,LOGOUT,446.25
2024-06-03 21:11:47,U0009,LOGOUT,412.05
2024-06-17 00:01:21,U0049,SEARCH,441.57
2024-06-12 10:30:50,U0032,LOGIN,475.04
2024-06-30 14:42:12,U0045,UPLOAD,407.59
2024-06-17 18:56:21,U0005,DOWNLOAD,307.11
2024-06-30 17:32:08,U0006,DOWNLOAD,249.81
2024-06-07 06:50:13,U0018,SEARCH,69.95
2024-06-25 02:34:37,U0033,LOGOUT,188.12
2024-06-24 04:26:08,U0020,UPLOAD,440.7
2024-06-12 01:21:14,U0002,DOWNLOAD,32.65
2024-06-10 12:33:34,U0035,SEARCH,202.11
2024-06-01 21:04:55,U0036,ERROR,3514.77
2024-06-19 07:30:08,U0045,LOGIN,356.64
2024-06-27 16:15:58,U0009,LOGIN,76.64
2024-06-30 21:17:16,U0024,LOGOUT,184.7
2024-06-03 19:29:04,U0016,LOGOUT,302.54
2024-06-12 00:37:15,U0027,SEARCH,446.4
2024-06-27 00:44:19,U0037,LOGIN,404.85
2024-06-13 03:10:50,U0004,LOGIN,80.82
2024-06-09 18:24:23,U0019,LOGIN,187.84
2024-06-12 20:33:55,U0019,LOGIN,210.95
2024-06-06 22:34:43,U0043,LOGIN,140.1
2024-06-27 09:23:37,U0014,ERROR,6630.21
2024-06-18 07:53:11,U0015,ERROR,2759.33
2024-06-18 19:30:31,U0050,SEARCH,437.11
2024-06-12 20:31:13,U0034,DOWNLOAD,173.05
2024-06-27 06:47:56,U0033,LOGIN,186.39
2024-06-20 22:39:22,U0046,DOWNLOAD,253.38
2024-06-04 19:23:46,U0014,DOWNLOAD,423.88
2024-06-26 07:00:11,U0015,LOGOUT,285.42
2024-06-06 23:00:42,U0024,SEARCH,398.21
2024-06-02 17:47:19,U0016,SEARCH,331.96
2024-06-23 00:40:19,U0008,LOGIN,421.44
2024-06-14 02:55:14,U0018,SEARCH,164.2
2024-06-05 02:26:30,U0004,LOGOUT,312.68
2024-06-25 01:07:59,U0002,UPLOAD,204.64
2024-06-03 03:44:52,U0015,LOGOUT,108.52
2024-06-21 22:15:01,U0035,LOGIN,166.47
2024-06-27 06:57:01,U0049,LOGOUT,32.48
2024-06-30 13:13:57,U0049,DOWNLOAD,462.9
2024-06-13 17:52:22,U0049,SEARCH,383.48
2024-06-17 13:13:44,U0047,UPLOAD,228.36
2024-06-21 18:07:51,U0047,DOWNLOAD,381.15
2024-06-06 07:14:20,U0036,LOGOUT,366.22
2024-06-14 22:52:00,U0035,ERROR,5174.79
2024-06-28 14:07:15,U0050,SEARCH,98.02
2024-06-19 12:14:10,U0030,SEARCH,463.84
2024-06-07 09:38:34,U0001,LOGOUT,347.65
2024-06-14 07:41:26,U0006,DOWNLOAD,390.24
2024-06-15 08:39:39,U0022,SEARCH,38.53
2024-06-14 07:32:51,U0024,LOGOUT,140.25
2024-06-30 12:22:13,U0001,LOGIN,292.85
2024-06-16 13:58:47,U0017,UPLOAD,233.03
2024-06-01 20:07:01,U0029,LOGIN,37.76
2024-06-18 09:56:36,U0031,SEARCH,287.17
2024-06-20 20:03:58,U0004,SEARCH,58.18
2024-06-30 15:05:03,U0036,LOGOUT,50.74
2024-06-09 17:29:12,U0017,UPLOAD,152.55
2024-06-25 00:38:02,U0009,LOGOUT,103.76
2024-06-30 23:57:47,U0042,LOGIN,74.93
2024-06-02 20:51:28,U0012,SEARCH,433.07
2024-06-29 03:37:17,U0021,LOGIN,364.33
2024-06-03 22:51:07,U0046,DOWNLOAD,488.14
2024-06-01 18:46:44,U0044,UPLOAD,427.72
2024-06-27 05:39:35,U0046,LOGIN,132.65
2024-06-06 07:11:04,U0005,SEARCH,74.33
2024-06-04 18:14:09,U0016,LOGOUT,293.78
2024-06-21 04:38:23,U0005,SEARCH,440.41
2024-06-07 22:41:58,U0002,LOGOUT,398.32
2024-06-17 06:17:12,U0027,DOWNLOAD,199.86
2024-06-15 06:36:29,U0040,LOGIN,196.78
2024-06-15 02:53:28,U0010,DOWNLOAD,32.26
2024-06-30 13:34:51,U0014,UPLOAD,265.18
2024-06-25 16:04:30,U0038,SEARCH,471.17
2024-06-19 09:22:48,U0038,LOGIN,368.6
2024-06-19 12:00:05,U0049,DOWNLOAD,57.65
2024-06-04 18:04:27,U0015,SEARCH,498.95
2024-06-27 14:44:15,U0047,ERROR,6610.76
2024-06-26 14:52:50,U0004,SEARCH,336.41
2024-06-26 06:14:07,U0029,LOGOUT,113.61
2024-06-28 22:12:27,U0019,DOWNLOAD,177.77
2024-06-18 13:43:11,U0015,ERROR,6746.29
2024-06-06 14:28:13,U0045,LOGOUT,371.74
2024-06-20 21:35:53,U0024,LOGIN,289.02
2024-06-04 17:03:48,U0024,SEARCH,310.5
2024-06-22 19:05:08,U0027,LOGOUT,417.35
2024-06-07 01:57:47,U0035,LOGOUT,456.45
2024-06-29 09:17:21,U0043,LOGIN,144.93
2024-06-14 22:14:43,U0022,LOGOUT,59.12
2024-06-21 10:31:36,U0033,DOWNLOAD,296.49
2024-06-10 14:48:29,U0012,DOWNLOAD,27.45
2024-06-06 20:43:45,U0027,LOGOUT,286.2
2024-06-23 19:25:36,U0048,LOGIN,437.34
2024-06-21 22:38:26,U0002,SEARCH,495.17
2024-06-07 10:13:52,U0033,UPLOAD,460.94
2024-06-21 12:05:00,U0023,LOGIN,354.53
2024-06-12 17:17:31,U0046,LOGOUT,181.67
2024-06-17 08:12:52,U0038,SEARCH,71.73
2024-06-03 04:42:20,U0005,SEARCH,190.38
2024-06-22 19:00:03,U0027,SEARCH,375.53
2024-06-22 03:36:56,U0019,UPLOAD,356.05
2024-06-09 21:44:08,U0047,UPLOAD,459.84
2024-06-25 17:27:49,U0006,LOGIN,23.74
2024-06-29 18:57:04,U0024,SEARCH,237.69
2024-06-16 13:20:09,U0029,LOGIN,366.82
2024-06-14 13:24:27,U0050,LOGIN,162.73
2024-06-17 13:25:49,U0004,SEARCH,450.7
2024-06-29 03:32:55,U0033,UPLOAD,224.81
2024-06-16 16:05:21,U0025,LOGOUT,105.64
2024-06-07 22:50:09,U0003,UPLOAD,372.62
2024-06-11 05:27:38,U0028,SEARCH,296.07
2024-06-30 21:04:59,U0021,LOGIN,156.7
2024-06-06 18:07:19,U0019,LOGOUT,230.68
2024-06-09 05:16:22,U0019,DOWNLOAD,144.53
2024-06-30 10:14:22,U0049,LOGIN,131.2
2024-06-14 12:37:33,U0010,LOGIN,285.04
2024-06-25 16:40:34,U0049,LOGIN,307.23
2024-06-02 22:18:22,U0035,SEARCH,113.66
2024-06-24 16:59:15,U0002,LOGOUT,155.28
2024-06-28 17:27:20,U0028,SEARCH,270.03
2024-06-23 00:46:22,U0019,DOWNLOAD,363.8
2024-06-06 19:44:27,U0029,DOWNLOAD,256.76
2024-06-05 05:12:13,U0009,DOWNLOAD,371.18
2024-06-06 15:41:19,U0023,UPLOAD,377.25
2024-06-11 19:09:48,U0047,LOGIN,95.23
2024-06-17 06:41:46,U0018,ERROR,6632.92
2024-06-04 14:19:09,U0046,SEARCH,448.29
2024-06-02 20:41:20,U0028,LOGIN,358.45
2024-06-26 07:21:17,U0021,LOGIN,287.92
2024-06-02 17:31:08,U0041,SEARCH,138.04
2024-06-29 11:08:22,U0025,DOWNLOAD,125.7
2024-06-10 11:58:54,U0017,ERROR,4386.34
2024-06-10 01:59:34,U0047,ERROR,1229.54
2024-06-05 07:21:23,U0034,UPLOAD,379.73
2024-06-01 03:43:32,U0028,LOGIN,287.71
2024-06-11 02:58:29,U0046,LOGIN,220.72
2024-06-13 18:30:11,U0040,LOGOUT,300.27
2024-06-17 22:16:09,U0031,SEARCH,478.08
2024-06-15 13:38:33,U0015,DOWNLOAD,340.63
2024-06-24 19:08:59,U0041,LOGOUT,191.42
2024-06-24 08:21:28,U0019,LOGIN,73.94
2024-06-14 22:41:43,U0027,DOWNLOAD,176.19
2024-06-21 15:00:14,U0008,LOGIN,479.03
2024-06-06 12:16:45,U0023,SEARCH,358.31
2024-06-24 11:35:47,U0032,SEARCH,349.87
2024-06-02 09:44:37,U0019,LOGOUT,123.25
2024-06-20 20:31:34,U0004,SEARCH,175.13
2024-06-16 10:03:07,U0027,LOGOUT,232.14
2024-06-20 08:29:43,U0017,DOWNLOAD,148.79
2024-06-11 15:05:35,U0022,SEARCH,41.9
2024-06-22 17:32:02,U0027,LOGOUT,440.3
2024-06-27 00:30:01,U0014,UPLOAD,72.95
2024-06-30 18:33:03,U0040,LOGOUT,310.38
2024-06-01 23:12:30,U0047,LOGIN,202.01
2024-06-17 04:18:31,U0023,UPLOAD,285.39
2024-06-03 09:20:23,U0034,LOGOUT,277.03
2024-06-08 14:54:35,U0035,LOGOUT,364.55
2024-06-15 02:05:34,U0011,DOWNLOAD,179.12
2024-06-11 11:12:35,U0036,SEARCH,471.21
2024-06-02 18:01:49,U0002,UPLOAD,272.75
2024-06-25 08:17:20,U0026,UPLOAD,40.3
2024-06-14 17:49:24,U0020,LOGIN,323.15
2024-06-13 00:08:08,U0003,LOGOUT,79.35
2024-06-19 08:14:06,U0042,ERROR,7373.75
2024-06-14 02:34:16,U0006,LOGIN,262.16
2024-06-21 03:57:10,U0002,LOGIN,418.52
2024-06-30 08:43:36,U0010,LOGIN,302.33
2024-06-19 23:41:32,U0013,UPLOAD,432.47
2024-06-16 17:10:08,U0028,SEARCH,31.25
2024-06-14 07:17:27,U0030,LOGOUT,146.85
2024-06-28 23:19:22,U0031,LOGOUT,226.18
2024-06-11 18:56:36,U0027,SEARCH,252.01
2024-06-26 21:13:39,U0033,LOGOUT,28.26
2024-06-25 03:05:15,U0047,LOGOUT,198.91
2024-06-27 12:48:48,U0046,LOGIN,127.55
2024-06-02 05:00:04,U0026,UPLOAD,234.6
2024-06-24 03:31:10,U0037,LOGIN,169.09
2024-06-07 23:30:20,U0041,DOWNLOAD,65.79
2024-06-09 05:11:49,U0014,UPLOAD,255.11
2024-06-13 03:14:06,U0006,LOGIN,315.91
2024-06-23 23:41:04,U0034,SEARCH,291.99
2024-06-12 06:48:01,U0004,UPLOAD,140.97
2024-06-16 02:52:16,U0048,LOGOUT,92.29
2024-06-16 14:30:29,U0045,SEARCH,215.14
2024-06-01 06:29:29,U0018,SEARCH,382.42
2024-06-24 17:24:29,U0035,ERROR,8637.3
2024-06-12 10:39:22,U0021,ERROR,4372.82
2024-06-27 22:23:50,U0048,DOWNLOAD,59.09
2024-06-06 02:23:05,U0028,SEARCH,200.33
2024-06-01 15:52:25,U0011,SEARCH,78.31
2024-06-10 13:56:59,U0029,UPLOAD,74.56
2024-06-21 14:12:29,U0032,LOGIN,405.51
2024-06-24 15:37:17,U0009,SEARCH,282.6
2024-06-20 09:20:28,U0001,LOGOUT,229.03
2024-06-15 06:47:43,U0047,DOWNLOAD,344.81
2024-06-26 08:44:00,U0021,SEARCH,198.38
2024-06-09 01:20:26,U0010,LOGOUT,348.81
2024-06-30 19:21:41,U0046,LOGOUT,310.17
2024-06-23 22:02:53,U0030,LOGOUT,178.49
2024-06-07 13:40:53,U0011,SEARCH,418.12
2024-06-01 11:26:33,U0021,ERROR,1395.62
2024-06-04 06:06:59,U0001,LOGOUT,110.08
2024-06-05 13:20:26,U0035,ERROR,897.7
2024-06-23 18:04:05,U0039,LOGIN,188.22
2024-06-28 03:27:50,U0015,LOGOUT,26.78
2024-06-10 08:26:33,U0018,LOGOUT,457.53
2024-06-21 16:31:08,U0038,SEARCH,196.29
2024-06-20 13:50:30,U0017,SEARCH,327.97
2024-06-10 20:01:56,U0005,SEARCH,69.43
2024-06-11 12:10:21,U0018,LOGIN,290.56
2024-06-07 03:37:15,U0034,SEARCH,387.71
2024-06-17 00:39:52,U0037,UPLOAD,304.24
2024-06-14 11:00:18,U0048,DOWNLOAD,340.88
2024-06-23 23:33:32,U0014,LOGIN,396.02
2024-06-11 12:10:29,U0006,DOWNLOAD,315.16
2024-06-07 22:59:43,U0011,ERROR,52.21
2024-06-04 18:37:44,U0004,LOGIN,407.47
2024-06-21 15:38:00,U0043,ERROR,2757.9
2024-06-06 16:39:37,U0016,SEARCH,201.11
2024-06-19 17:10:29,U0046,ERROR,2840.27
2024-06-26 08:09:26,U0021,SEARCH,443.98
2024-06-11 09:12:38,U0011,DOWNLOAD,420.13
2024-06-07 22:28:18,U0028,SEARCH,255.24
2024-06-13 03:53:56,U0044,LOGIN,451.89
2024-06-17 21:39:34,U0012,LOGIN,195.53
2024-06-23 15:01:03,U0050,SEARCH,369.68
2024-06-11 09:04:18,U0040,SEARCH,498.99
2024-06-10 06:30:45,U0025,LOGOUT,467.93
2024-06-01 12:26:03,U0013,ERROR,4757.72
2024-06-01 06:32:29,U0038,LOGOUT,65.17
2024-06-18 21:45:42,U0017,SEARCH,26.24
2024-06-14 06:06:01,U0003,SEARCH,328.0
2024-06-20 08:02:46,U0003,DOWNLOAD,358.05
2024-06-14 07:26:08,U0041,LOGIN,294.65
2024-06-02 11:26:57,U0046,DOWNLOAD,498.67
2024-06-23 01:30:30,U0032,LOGIN,379.97
2024-06-27 11:39:19,U0007,LOGIN,33.84
2024-06-08 10:28:52,U0046,SEARCH,438.04
2024-06-07 09:22:52,U0006,ERROR,7619.94
2024-06-03 17:18:02,U0029,SEARCH,49.92
2024-06-05 17:34:01,U0035,LOGOUT,429.24
2024-06-30 19:21:58,U0048,LOGIN,421.89
2024-06-16 08:43:34,U0046,LOGIN,493.41
2024-06-18 18:43:11,U0034,LOGIN,338.96
2024-06-21 05:06:58,U0043,SEARCH,51.18
2024-06-25 08:19:11,U0010,SEARCH,60.3
2024-06-22 12:35:49,U0003,LOGOUT,115.37
2024-06-25 12:54:37,U0027,LOGIN,378.48
2024-06-01 03:45:24,U0020,LOGOUT,188.33
2024-06-17 13:49:15,U0030,SEARCH,354.22
2024-06-28 11:39:29,U0030,LOGIN,460.65
2024-06-09 20:37:44,U0047,LOGIN,172.4
2024-06-01 23:25:36,U0050,LOGIN,25.01
2024-06-19 04:21:30,U0030,LOGIN,367.65
2024-06-12 23:27:49,U0020,UPLOAD,328.31
2024-06-10 06:37:53,U0048,UPLOAD,83.71
2024-06-03 14:08:24,U0025,SEARCH,105.44
2024-06-07 19:36:29,U0037,LOGOUT,128.46
2024-06-10 03:19:17,U0018,DOWNLOAD,105.01
2024-06-15 07:37:15,U0017,SEARCH,146.98
2024-06-24 18:45:29,U0023,SEARCH,187.45
2024-06-26 09:23:20,U0029,UPLOAD,349.78
2024-06-09 06:37:02,U0003,DOWNLOAD,300.91
2024-06-08 13:24:30,U0035,SEARCH,497.0
2024-06-22 01:28:33,U0023,SEARCH,347.37
2024-06-15 00:20:49,U0014,LOGOUT,484.88
2024-06-27 18:40:25,U0048,UPLOAD,63.56
2024-06-11 05:30:32,U0017,LOGOUT,145.21
2024-06-06 14:19:55,U0034,SEARCH,109.48
2024-06-07 18:53:47,U0030,SEARCH,198.7
2024-06-19 08:17:50,U0043,SEARCH,36.25
2024-06-06 01:52:58,U0041,LOGOUT,452.49
2024-06-08 16:57:27,U0027,ERROR,3063.21
2024-06-05 20:45:01,U0012,DOWNLOAD,167.01
2024-06-23 15:54:34,U0035,LOGIN,30.44
2024-06-30 22:24:19,U0030,SEARCH,353.36
2024-06-20 09:15:26,U0031,UPLOAD,141.24
2024-06-19 02:49:36,U0039,LOGOUT,345.71
2024-06-15 13:43:38,U0003,DOWNLOAD,441.17
2024-06-25 14:39:07,U0007,ERROR,6977.95
2024-06-29 00:49:20,U0026,SEARCH,98.73
2024-06-09 01:51:08,U0020,DOWNLOAD,483.31
2024-06-26 10:36:13,U0013,DOWNLOAD,292.63
2024-06-07 18:35:11,U0009,SEARCH,398.51
2024-06-03 14:40:53,U0006,LOGOUT,387.6
2024-06-17 19:14:18,U0030,LOGOUT,241.08
2024-06-08 03:50:22,U0013,DOWNLOAD,164.62
2024-06-04 21:38:38,U0012,LOGOUT,117.59
2024-06-05 09:03:07,U0047,LOGOUT,348.66
2024-06-19 04:02:31,U0001,ERROR,3135.17
2024-06-23 20:31:21,U0036,SEARCH,355.41
2024-06-23 22:16:34,U0043,LOGOUT,242.47
2024-06-12 18:48:53,U0049,DOWNLOAD,206.04
2024-06-16 10:54:44,U0049,DOWNLOAD,211.94
2024-06-16 21:06:46,U0019,UPLOAD,370.58
2024-06-21 14:41:09,U0039,LOGOUT,54.4
2024-06-24 16:55:17,U0043,SEARCH,301.49
2024-06-11 18:17:32,U0039,LOGIN,132.88
2024-06-18 14:05:14,U0022,SEARCH,20.76
2024-06-30 02:05:01,U0049,LOGOUT,57.09
2024-06-12 04:03:18,U0009,ERROR,446.02
2024-06-15 15:46:59,U0028,LOGIN,204.35
2024-06-09 17:34:13,U0028,LOGIN,169.32
2024-06-24 08:00:00,U0003,LOGOUT,478.41
2024-06-09 17:09:12,U0011,LOGOUT,268.33
2024-06-06 04:00:02,U0030,UPLOAD,186.22
2024-06-05 22:08:43,U0042,UPLOAD,405.7
2024-06-01 14:14:33,U0011,LOGOUT,295.85
2024-06-19 15:22:51,U0044,ERROR,4400.95
2024-06-20 12:01:06,U0028,UPLOAD,165.42
2024-06-13 13:20:52,U0048,SEARCH,309.75
2024-06-22 20:36:09,U0033,LOGOUT,247.3
2024-06-17 06:22:38,U0035,DOWNLOAD,73.6
2024-06-09 16:21:47,U0028,SEARCH,204.07
2024-06-04 21:13:02,U0010,LOGIN,475.14
2024-06-29 15:34:41,U0017,LOGIN,410.16
2024-06-23 02:06:03,U0028,LOGIN,155.22
2024-06-06 21:37:03,U0032,ERROR,498.16
2024-06-30 02:16:04,U0044,LOGOUT,224.34
2024-06-15 09:01:59,U0050,UPLOAD,280.52
2024-06-09 16:14:00,U0019,LOGOUT,28.41
2024-06-16 18:13:27,U0020,SEARCH,305.97
2024-06-18 08:13:11,U0047,LOGIN,374.57
2024-06-13 01:40:16,U0012,LOGIN,65.39
2024-06-08 00:31:22,U0041,ERROR,8039.81
2024-06-17 18:24:15,U0030,SEARCH,137.17
2024-06-26 09:59:24,U0037,ERROR,735.0
2024-06-19 02:20:16,U0003,LOGIN,488.88
2024-06-05 21:48:59,U0025,SEARCH,368.19
2024-06-17 09:32:01,U0041,SEARCH,222.81
2024-06-02 02:04:43,U0012,DOWNLOAD,143.29
2024-06-04 20:22:18,U0028,DOWNLOAD,400.95
2024-06-28 17:08:27,U0017,DOWNLOAD,315.48
2024-06-27 04:09:50,U0016,SEARCH,43.44
2024-06-28 19:59:05,U0031,LOGOUT,469.03
2024-06-14 08:08:59,U0048,SEARCH,109.14
2024-06-25 08:21:48,U0043,LOGIN,211.36
2024-06-09 19:11:01,U0044,LOGOUT,22.42
2024-06-11 01:19:52,U0002,UPLOAD,335.46
2024-06-14 08:07:43,U0018,ERROR,7122.81
2024-06-16 10:40:57,U0007,LOGOUT,28.68
2024-06-16 18:11:48,U0015,LOGIN,158.16
2024-06-30 13:54:17,U0030,SEARCH,324.69
2024-06-16 23:01:25,U0035,LOGOUT,466.34
2024-06-01 14:38:30,U0022,LOGOUT,186.26
2024-06-22 13:44:37,U0010,ERROR,6696.01
2024-06-11 05:24:37,U0035,SEARCH,343.03
2024-06-13 09:54:12,U0026,LOGIN,429.1
2024-06-04 19:35:08,U0041,ERROR,8865.28
2024-06-05 00:48:33,U0014,SEARCH,274.2
2024-06-15 18:13:25,U0019,UPLOAD,236.72
2024-06-23 16:32:14,U0002,LOGIN,300.77
2024-06-18 01:40:27,U0037,ERROR,8962.64
2024-06-02 03:16:21,U0049,DOWNLOAD,287.09
2024-06-24 19:46:23,U0016,LOGOUT,278.04
2024-06-19 08:54:05,U0039,DOWNLOAD,79.28
2024-06-20 05:04:54,U0014,LOGOUT,73.1
2024-06-15 01:06:57,U0012,UPLOAD,388.1
2024-06-20 11:20:04,U0036,ERROR,6773.96
2024-06-21 07:12:54,U0039,LOGOUT,389.84
2024-06-06 03:04:41,U0043,DOWNLOAD,480.91
2024-06-16 10:14:05,U0033,SEARCH,208.24
2024-06-20 14:39:16,U0032,UPLOAD,157.42
2024-06-22 19:39:14,U0011,DOWNLOAD,105.26
2024-06-15 00:01:10,U0001,SEARCH,180.35
2024-06-23 12:37:27,U0042,LOGIN,455.49
2024-06-19 14:38:20,U0038,SEARCH,487.64
2024-06-20 22:01:36,U0013,SEARCH,317.06
2024-06-07 17:26:53,U0040,SEARCH,499.48
2024-06-30 02:32:51,U0037,SEARCH,473.83
2024-06-16 18:40:33,U0040,LOGOUT,293.27
2024-06-23 21:49:08,U0044,LOGIN,197.74
2024-06-30 04:36:53,U0042,LOGOUT,265.44
2024-06-10 08:53:53,U0011,ERROR,6521.39
2024-06-12 14:49:21,U0012,ERROR,6429.49
2024-06-10 16:46:00,U0021,LOGIN,51.11
2024-06-02 11:59:21,U0014,SEARCH,240.41
2024-06-30 06:50:09,U0029,DOWNLOAD,402.44
2024-06-23 09:34:37,U0033,SEARCH,405.77
2024-06-17 01:56:41,U0011,LOGOUT,366.58
2024-06-04 09:22:19,U0001,SEARCH,347.37
2024-06-20 17:25:41,U0034,DOWNLOAD,433.84
2024-06-04 09:58:54,U0027,DOWNLOAD,444.01
2024-06-27 02:02:53,U0008,SEARCH,311.35
2024-06-26 22:21:14,U0046,LOGIN,250.79
2024-06-03 21:39:21,U0019,UPLOAD,417.59
2024-06-02 22:29:39,U0024,LOGOUT,465.15
2024-06-22 08:41:25,U0028,UPLOAD,69.74
2024-06-13 17:50:01,U0049,UPLOAD,381.72
2024-06-06 10:14:14,U0047,LOGIN,218.19
2024-06-17 11:56:09,U0010,DOWNLOAD,401.87
2024-06-11 04:46:00,U0017,LOGIN,328.18
2024-06-04 14:17:50,U0030,DOWNLOAD,255.96
2024-06-12 21:07:45,U0049,LOGOUT,161.74
2024-06-22 14:04:49,U0022,UPLOAD,355.79
2024-06-28 14:02:14,U0018,SEARCH,385.43
2024-06-08 04:27:37,U0034,LOGOUT,126.09
2024-06-19 00:04:22,U0037,LOGOUT,159.78
2024-06-08 16:26:08,U0037,SEARCH,248.14
2024-06-22 08:28:36,U0044,LOGOUT,376.99
2024-06-07 05:46:30,U0010,SEARCH,432.39
2024-06-13 11:46:58,U0041,LOGOUT,428.44
2024-06-29 07:30:45,U0020,LOGIN,25.79
2024-06-18 16:16:45,U0047,SEARCH,437.71
2024-06-26 02:08:11,U0026,ERROR,8105.04
2024-06-17 17:02:16,U0042,LOGIN,429.25
2024-06-16 06:10:53,U0034,LOGOUT,435.4
2024-06-24 13:21:08,U0042,LOGIN,272.11
2024-06-09 12:20:27,U0031,DOWNLOAD,26.83
2024-06-04 03:26:32,U0022,LOGOUT,119.09
2024-06-08 06:51:56,U0018,SEARCH,369.81
2024-06-06 19:20:02,U0042,LOGIN,259.42
2024-06-28 15:24:30,U0041,DOWNLOAD,423.19
2024-06-26 10:38:31,U0015,SEARCH,194.51
2024-06-02 14:15:43,U0026,SEARCH,476.97
2024-06-25 15:10:59,U0005,LOGOUT,481.59
2024-06-27 02:29:59,U0006,DOWNLOAD,46.87
2024-06-28 12:15:21,U0034,LOGOUT,142.91
2024-06-09 20:50:34,U0045,DOWNLOAD,431.61
2024-06-12 02:02:07,U0045,SEARCH,105.17
2024-06-30 13:41:48,U0018,SEARCH,63.85
2024-06-10 05:22:57,U0047,UPLOAD,50.56
2024-06-07 10:25:50,U0034,LOGOUT,119.71
2024-06-12 20:12:41,U0038,UPLOAD,249.1
2024-06-05 18:29:35,U0035,DOWNLOAD,44.52
2024-06-04 13:06:52,U0013,ERROR,4004.99
2024-06-24 02:37:18,U0013,LOGIN,302.9
2024-06-30 01:03:45,U0032,LOGOUT,24.61
2024-06-21 20:42:05,U0008,SEARCH,232.47
2024-06-10 10:57:25,U0038,UPLOAD,314.92
2024-06-23 03:34:29,U0001,LOGOUT,215.44
2024-06-14 03:26:19,U0032,SEARCH,177.75
2024-06-24 11:03:41,U0033,LOGOUT,329.73
2024-06-13 19:48:54,U0035,LOGOUT,152.14
2024-06-28 05:55:13,U0033,LOGOUT,231.22
2024-06-09 20:15:19,U0032,LOGIN,448.82
2024-06-25 17:39:58,U0031,ERROR,1650.22
2024-06-21 23:20:01,U0044,LOGOUT,464.14
2024-06-22 12:21:48,U0022,SEARCH,278.52
2024-06-09 20:48:33,U0013,UPLOAD,386.17
2024-06-11 08:24:54,U0020,SEARCH,173.61
2024-06-26 17:57:36,U0031,LOGIN,164.03
2024-06-30 14:09:00,U0014,SEARCH,94.21
2024-06-08 14:12:17,U0013,UPLOAD,397.19
2024-06-08 16:01:01,U0040,SEARCH,176.33
2024-06-26 01:43:36,U0031,SEARCH,398.6
2024-06-14 01:51:14,U0015,DOWNLOAD,246.55
2024-06-15 17:44:26,U0024,LOGIN,180.19
2024-06-18 04:21:44,U0048,LOGOUT,167.85
2024-06-28 08:16:34,U0026,UPLOAD,22.72
2024-06-20 14:47:19,U0004,DOWNLOAD,189.73
2024-06-07 19:01:50,U0030,UPLOAD,29.35
2024-06-10 19:35:43,U0014,SEARCH,142.85
2024-06-19 03:07:48,U0002,LOGOUT,399.64
2024-06-16 19:27:02,U0036,SEARCH,115.74
2024-06-11 10:28:10,U0040,SEARCH,431.07
2024-06-06 04:28:16,U0005,LOGOUT,176.23
2024-06-24 06:52:15,U0047,SEARCH,476.98
2024-06-03 05:35:37,U0050,SEARCH,350.14
2024-06-24 15:26:39,U0016,LOGOUT,311.22
2024-06-19 04:55:43,U0004,LOGIN,327.02
2024-06-14 09:37:01,U0035,LOGOUT,463.33
2024-06-06 09:21:36,U0031,LOGIN,379.92
2024-06-16 18:07:22,U0050,SEARCH,415.67
2024-06-08 07:15:05,U0038,LOGOUT,116.0
